order_id,cust_id,cust_name,restaurant_name,veg_food_item,non_veg_food_item,food_quantity,transaction_mode,transaction_id,email_id,contact_number,address_type,state,postal_code,address
984,459,Caddric Halegarth,DP Cafe,Veg biryani,Keema Samosa with Yoghurt Dip,3,COD,973911479,chalegarthrb@mayoclinic.com,480-503-7762,6 Hagan Crossing,Arizona,85045,6 Hagan Crossing Arizona 85045
985,60,Lawrence Whipple,Vidyarthi Bhavan,Nan,,3,COD,027772206,lwhipplerc@nytimes.com,937-642-3581,9605 Oneill Parkway,Ohio,45408,9605 Oneill Parkway Ohio 45408
986,881,Brit Sambeck,DP Cafe,Samosa,caviar,1,online,449772255,bsambeckrd@state.tx.us,302-492-4939,7252 Mccormick Drive,Delaware,19714,7252 Mccormick Drive Delaware 19714
987,819,Errol Pickring,The Black Pearl,Nan,Pina Colada Pork Ribs,4,online,731188101,epickringre@cbsnews.com,862-980-8864,501 Division Center,New Jersey,07544,501 Division Center New Jersey 07544
988,722,Cookie Stalley,The Black Pearl,panipuri,,1,COD,773078655,cstalleyrf@furl.net,201-303-4327,911 Walton Way,New Jersey,07310,911 Walton Way New Jersey 07310
989,487,Anabelle Volks,Blind chemistry,Veg burger,Mutton Korma,4,COD,383038091,avolksrg@ca.gov,941-850-9885,97791 Arizona Street,Florida,32819,97791 Arizona Street Florida 32819
990,752,Meade Rustan,AR North Indian Food Corner,dosa,fish fillet,2,COD,495191284,mrustanrh@vkontakte.ru,813-898-6962,3 Barby Plaza,Florida,33705,3 Barby Plaza Florida 33705
991,659,Kassey Kurt,rt’s kitchen,cheese burger,,5,COD,001024059,kkurtri@chicagotribune.com,812-979-1257,41536 Maryland Hill,Indiana,47405,41536 Maryland Hill Indiana 47405
992,356,Elbert Leatham,Anshuman Foods,dosa,,2,COD,079731606,eleathamrj@indiegogo.com,318-323-5536,3071 Farragut Lane,Louisiana,71130,3071 Farragut Lane Louisiana 71130
993,877,Valentina Gameson,Central Tiffin Room,Paneer butter masala,,5,COD,264400389,vgamesonrk@myspace.com,317-172-4051,65 School Park,Indiana,46295,65 School Park Indiana 46295
994,373,Marie-jeanne Scocroft,Vidyarthi Bhavan,Pulao,,5,COD,522677279,mscocroftrl@cam.ac.uk,423-895-6306,7 Ryan Hill,Tennessee,37405,7 Ryan Hill Tennessee 37405
995,535,Bethany Pattlel,Godavari,Bhel,shrimp,1,COD,163336198,bpattlelrm@eepurl.com,302-638-0397,31 Killdeer Parkway,Delaware,19714,31 Killdeer Parkway Delaware 19714
996,246,Hamlen Elphinston,Blind chemistry,panipuri,oysters,3,COD,578749640,helphinstonrn@marriott.com,614-712-9813,0 Beilfuss Way,Ohio,43204,0 Beilfuss Way Ohio 43204
997,27,Brandtr Deevey,Blind chemistry,panipuri,,2,online,263072419,bdeeveyro@vimeo.com,432-469-7042,5 Chive Drive,Texas,79764,5 Chive Drive Texas 79764
998,465,Levey Beasant,Vidyarthi Bhavan,veg kolhapuri,chicken biryani,3,COD,627355172,lbeasantrp@blogger.com,417-903-1364,2529 Petterle Circle,Missouri,65898,2529 Petterle Circle Missouri 65898
999,726,Vassily Kingsly,Sukh Sagar,Veg burger,,3,online,528198605,vkingslyrq@woothemes.com,904-398-3746,3 Farwell Plaza,Florida,32230,3 Farwell Plaza Florida 32230
1000,331,Carena Casa,Sukh Sagar,uttapam,,1,COD,664496637,ccasarr@twitter.com,786-603-2614,84479 Rusk Drive,Florida,33142,84479 Rusk Drive Florida 33142
